power,T,MOMF,DIRECTION32,WS30,WS31,WS32,WS10,WS10S,DIRECTION30,DIRECTION31,DIR10,DIR10S,MSLP,CLC,SENF,LATF,SWR,LWR,PS,PRT,PRL,PRC,T2M,RH2M
52,273.06,0.33,268.53,11.35,9.19,7.21,4.83,5.21,275.73,270.89,261.61,262.27,1013.93,11.54,-12.35,-1.23,266.75,-98.16,859.17,0,0,0,272.67,61.75
55,273.45,0.36,268.65,11.1,9.09,7.17,4.96,5.33,275.01,270.83,261.97,262.6,1013.53,11.62,-14.19,-13.39,296.54,-100.21,859.13,0,0,0,273.16,59.45
54,273.85,0.38,268.78,10.85,8.98,7.14,5.08,5.43,274.3,270.77,262.33,262.92,1013.12,11.7,-16.04,-25.54,326.33,-102.25,859.09,0,0,0,273.64,57.15
51,274.27,0.4,268.79,10.66,8.93,7.2,5.18,5.53,273.69,270.6,262.55,263.11,1012.69,11.65,-18.06,-37.29,352.21,-104.42,859.04,0,0,0,274.15,54.97
49,274.72,0.41,268.69,10.53,8.92,7.35,5.27,5.61,273.18,270.32,262.63,263.16,1012.24,11.47,-20.27,-48.64,374.19,-106.72,858.97,0,0,0,274.69,52.91
47,275.16,0.42,268.6,10.39,8.92,7.5,5.36,5.7,272.68,270.05,262.71,263.22,1011.8,11.28,-22.47,-59.98,396.17,-109.03,858.89,0,0,0,275.23,50.85
51,275.61,0.43,268.5,10.26,8.91,7.65,5.45,5.78,272.17,269.77,262.79,263.27,1011.35,11.1,-24.68,-71.33,418.15,-111.33,858.82,0,0,0,275.77,48.79
43,276.06,0.46,268.96,10.18,8.95,7.78,5.61,5.94,272.15,270.05,263.36,263.81,1010.88,10.78,-27.46,-82.65,433.3,-113.38,858.74,0,0,0,276.32,46.8
45,276.52,0.5,269.99,10.14,9.02,7.9,5.84,6.18,272.6,270.89,264.42,264.84,1010.4,10.32,-30.81,-93.94,441.63,-115.17,858.65,0,0,0,276.89,44.86
55,276.97,0.53,271.02,10.1,9.08,8.03,6.07,6.41,273.06,271.72,265.49,265.87,1009.93,9.85,-34.17,-105.24,449.96,-116.96,858.56,0,0,0,277.46,42.94
53,277.43,0.57,272.05,10.06,9.15,8.15,6.3,6.65,273.51,272.56,266.55,266.9,1009.45,9.39,-37.52,-116.53,458.29,-118.75,858.47,0,0,0,278.03,41
50,277.8,0.6,272.93,10.11,9.28,8.29,6.5,6.85,274.1,273.36,267.63,267.96,1009.03,8.75,-40.56,-125.17,460.83,-120.17,858.36,0,0,0,278.49,39.48
49,278.09,0.63,273.66,10.24,9.45,8.45,6.65,7.01,274.81,274.13,268.75,269.05,1008.66,7.94,-43.28,-131.15,457.58,-121.22,858.25,0,0,0,278.86,38.35
50,278.37,0.65,274.4,10.37,9.61,8.62,6.8,7.17,275.52,274.9,269.86,270.13,1008.3,7.12,-46,-137.12,454.34,-122.26,858.13,0,0,0,279.22,37.22
47,278.66,0.68,275.13,10.5,9.78,8.78,6.95,7.33,276.23,275.67,270.96,271.22,1007.93,6.31,-48.72,-143.1,451.09,-123.31,858.02,0,0,0,279.59,36.09
49,278.88,0.7,276.02,10.64,9.94,8.92,7.09,7.48,277.08,276.56,272.21,272.45,1008.04,5.71,-50.86,-145.42,442,-124.01,857.94,0,0,0,279.88,35.25
51,279.05,0.72,277.06,10.78,10.08,9.05,7.22,7.61,278.06,277.58,273.59,273.82,1008.61,5.34,-52.43,-144.07,427.06,-124.38,857.88,0,0,0,280.08,34.68
46,279.21,0.75,278.1,10.92,10.22,9.18,7.34,7.74,279.03,278.6,274.98,275.19,1009.19,4.96,-54,-142.73,412.13,-124.74,857.84,0,0,0,280.3,34.12
47,279.17,1,276.79,12.59,11.77,10.52,8.54,9.02,277.84,277.41,275.43,275.53,1010.32,1.13,-58.79,-148.72,393.01,-125.2,858.38,0,0,0,280.27,33.87
45,279.26,1,277.46,12.66,11.84,10.58,8.55,9.04,278.54,278.1,276.31,276.41,1010.56,1.35,-58.84,-142.88,371.7,-125.03,858.37,0,0,0,280.36,33.71
43,279.3,0.99,277.79,12.67,11.85,10.59,8.5,8.98,278.94,278.48,276.87,276.97,1010.6,1.66,-57.89,-132.62,343.82,-124.54,858.39,0,0,0,280.37,33.73
43,279.34,0.98,278.11,12.68,11.87,10.6,8.45,8.93,279.34,278.87,277.43,277.53,1010.62,1.96,-56.94,-122.38,315.95,-124.05,858.41,0,0,0,280.39,33.75
41,279.38,0.97,278.44,12.69,11.88,10.61,8.4,8.88,279.74,279.25,277.99,278.09,1010.65,2.27,-55.99,-112.12,288.07,-123.56,858.43,0,0,0,280.4,33.77
39,279.37,0.95,278.96,12.65,11.84,10.56,8.32,8.82,280.25,279.76,278.6,278.71,1010.72,2.42,-54.38,-98.65,257.67,-122.85,858.44,0,0,0,280.35,33.97
38,279.32,0.93,279.66,12.56,11.74,10.45,8.23,8.73,280.87,280.41,279.27,279.39,1010.83,2.42,-52.14,-81.95,224.74,-121.92,858.44,0,0,0,280.23,34.35
39,279.27,0.9,280.38,12.46,11.64,10.33,8.14,8.65,281.48,281.05,279.94,280.07,1010.93,2.41,-49.88,-65.26,191.82,-120.99,858.44,0,0,0,280.1,34.73
36,279.22,0.88,281.08,12.37,11.54,10.22,8.05,8.56,282.1,281.7,280.62,280.75,1011.04,2.41,-47.63,-48.56,158.89,-120.06,858.44,0,0,0,279.98,35.11
32,279.13,0.85,281.61,12.3,11.44,10.09,7.93,8.44,282.68,282.27,281.26,281.4,1011.2,2.42,-44.99,-32.33,128.28,-118.98,858.46,0,0,0,279.81,35.63
28,279,0.81,281.96,12.26,11.35,9.94,7.78,8.29,283.22,282.77,281.89,282.03,1011.42,2.43,-41.96,-16.57,99.97,-117.74,858.5,0,0,0,279.58,36.29
34,278.87,0.78,282.31,12.21,11.26,9.79,7.62,8.14,283.75,283.27,282.52,282.65,1011.65,2.44,-38.94,-0.8,71.67,-116.5,858.53,0,0,0,279.35,36.96
37,278.74,0.74,282.66,12.17,11.17,9.64,7.47,7.99,284.29,283.77,283.15,283.28,1011.87,2.45,-35.91,14.96,43.36,-115.26,858.57,0,0,0,279.12,37.62
42,278.54,0.7,282.77,12.12,11.05,9.45,7.25,7.77,284.69,284.07,283.45,283.59,1012.14,2.41,-32.77,27.17,25.78,-113.87,858.62,0,0,0,278.83,38.54
45,278.28,0.65,282.64,12.07,10.9,9.21,6.97,7.5,284.94,284.18,283.43,283.58,1012.45,2.34,-29.53,35.83,18.92,-112.34,858.67,0,0,0,278.48,39.7
43,278.02,0.59,282.51,12.01,10.75,8.98,6.7,7.23,285.19,284.29,283.42,283.58,1012.76,2.26,-26.3,44.5,12.05,-110.81,858.73,0,0,0,278.14,40.88
35,277.76,0.55,282.38,11.96,10.6,8.74,6.42,6.96,285.44,284.4,283.4,283.57,1013.07,2.19,-23.06,53.16,5.19,-109.28,858.78,0,0,0,277.79,42.05
33,277.53,0.5,282.3,11.91,10.49,8.57,6.17,6.7,285.73,284.53,283.19,283.38,1013.38,2.07,-20.61,57.12,1.76,-107.99,858.87,0,0,0,277.48,43.19
34,277.32,0.47,282.25,11.87,10.42,8.48,5.95,6.47,286.06,284.68,282.8,283.01,1013.69,1.92,-18.94,56.39,1.77,-106.94,858.98,0,0,0,277.21,44.3
28,277.12,0.43,282.19,11.83,10.34,8.39,5.72,6.24,286.39,284.83,282.41,282.64,1014,1.76,-17.27,55.65,1.77,-105.88,859.1,0,0,0,276.93,45.41
27,276.91,0.4,282.15,11.79,10.27,8.3,5.5,6.01,286.72,284.98,282.02,282.27,1014.31,1.61,-15.6,54.92,1.78,-104.84,859.21,0,0,0,276.66,46.52
24,276.69,0.38,282.5,11.76,10.21,8.21,5.36,5.86,287.23,285.39,281.98,282.25,1014.39,1.6,-14.41,54.8,1.78,-103.94,859.29,0,0,0,276.39,47.62
23,276.46,0.37,283.25,11.74,10.16,8.12,5.31,5.81,287.91,286.05,282.3,282.58,1014.27,1.74,-13.7,55.31,1.78,-103.19,859.35,0,0,0,276.13,48.72
23,276.24,0.36,284,11.73,10.11,8.04,5.26,5.76,288.58,286.72,282.62,282.91,1014.14,1.88,-12.99,55.83,1.79,-102.45,859.39,0,0,0,275.86,49.81
30,276,0.35,284.75,11.71,10.06,7.95,5.21,5.71,289.26,287.38,282.94,283.24,1014,2.02,-12.28,56.34,1.79,-101.7,859.44,0,0,0,275.6,50.91
29,275.81,0.34,285.42,11.7,10.03,7.89,5.15,5.65,290.01,288.08,283.38,283.69,1014.02,2.05,-11.69,56.2,1.79,-101.09,859.49,0,0,0,275.38,51.9
29,275.63,0.33,286,11.69,10,7.86,5.09,5.59,290.83,288.81,283.93,284.26,1014.17,1.96,-11.23,55.44,1.79,-100.62,859.52,0,0,0,275.19,52.77
28,275.46,0.32,286.6,11.68,9.98,7.83,5.03,5.52,291.65,289.54,284.48,284.82,1014.32,1.88,-10.77,54.67,1.79,-100.14,859.55,0,0,0,275,53.64
24,275.29,0.32,287.19,11.67,9.95,7.8,4.97,5.46,292.47,290.27,285.03,285.39,1014.47,1.79,-10.31,53.89,1.79,-99.67,859.58,0,0,0,274.8,54.51
21,275.13,0.31,287.68,11.65,9.91,7.75,4.91,5.4,293.16,290.88,285.46,285.83,1014.63,1.69,-9.91,53.16,1.79,-99.17,859.62,0,0,0,274.62,55.38
19,274.96,0.3,288.09,11.61,9.85,7.69,4.85,5.34,293.74,291.37,285.78,286.16,1014.79,1.57,-9.56,52.45,1.79,-98.65,859.65,0,0,0,274.44,56.25
16,274.79,0.29,288.49,11.56,9.79,7.62,4.78,5.27,294.31,291.86,286.09,286.49,1014.94,1.44,-9.21,51.73,1.78,-98.12,859.68,0,0,0,274.25,57.11
17,274.62,0.28,288.9,11.52,9.73,7.56,4.72,5.21,294.88,292.35,286.41,286.82,1015.1,1.32,-8.86,51.02,1.78,-97.6,859.71,0,0,0,274.07,57.98
16,274.47,0.28,289.11,11.47,9.67,7.51,4.67,5.15,295.34,292.7,286.59,287,1015.22,1.14,-8.57,50.34,1.78,-97.11,859.73,0,0,0,273.91,58.78
16,274.33,0.27,289.12,11.42,9.62,7.47,4.62,5.11,295.71,292.92,286.64,287.06,1015.31,0.9,-8.32,49.67,1.77,-96.65,859.74,0,0,0,273.75,59.53
16,274.2,0.27,289.14,11.37,9.56,7.42,4.58,5.05,296.08,293.14,286.69,287.11,1015.39,0.66,-8.07,49.01,1.77,-96.19,859.74,0,0,0,273.61,60.28
13,274.06,0.26,289.15,11.32,9.51,7.38,4.53,5,296.45,293.36,286.74,287.15,1015.48,0.42,-7.82,48.34,1.76,-95.73,859.75,0,0,0,273.45,61.03
12,273.92,0.26,289.43,11.25,9.44,7.31,4.49,4.96,296.82,293.66,286.84,287.26,1015.58,0.27,-7.57,47.7,1.76,-95.31,859.75,0,0,0,273.3,61.79
11,273.76,0.25,289.98,11.18,9.35,7.22,4.44,4.91,297.21,294.03,287.01,287.44,1015.69,0.2,-7.32,47.08,1.76,-94.92,859.76,0,0,0,273.14,62.57
10,273.62,0.25,290.52,11.1,9.27,7.12,4.4,4.87,297.59,294.41,287.17,287.61,1015.81,0.13,-7.06,46.45,1.75,-94.53,859.77,0,0,0,272.99,63.35
12,273.47,0.24,291.07,11.03,9.18,7.03,4.35,4.82,297.98,294.78,287.34,287.77,1015.92,0.06,-6.81,45.83,1.75,-94.14,859.78,0,0,0,272.83,64.13
9,273.33,0.24,291.43,10.94,9.1,6.94,4.31,4.77,298.38,295.13,287.56,288,1016,0.04,-6.57,45.11,1.75,-93.82,859.78,0,0,0,272.69,64.84
7,273.21,0.23,291.61,10.83,9,6.87,4.25,4.72,298.81,295.44,287.84,288.28,1016.05,0.06,-6.35,44.29,1.75,-93.56,859.77,0,0,0,272.56,65.47
8,273.1,0.23,291.8,10.73,8.91,6.8,4.21,4.67,299.24,295.75,288.12,288.55,1016.09,0.08,-6.12,43.46,1.75,-93.29,859.76,0,0,0,272.44,66.11
9,272.98,0.22,291.98,10.62,8.82,6.73,4.16,4.62,299.67,296.06,288.4,288.83,1016.14,0.1,-5.9,42.64,1.75,-93.03,859.75,0,0,0,272.31,66.74
12,272.86,0.21,292.11,10.48,8.7,6.62,4.08,4.54,300.04,296.31,288.62,289.05,1016.23,0.14,-5.65,41.55,1.75,-92.73,859.76,0,0,0,272.19,67.4
10,272.74,0.21,292.18,10.31,8.53,6.46,3.99,4.44,300.36,296.49,288.76,289.2,1016.38,0.2,-5.37,40.18,1.75,-92.4,859.79,0,0,0,272.06,68.09
14,272.62,0.2,292.25,10.13,8.36,6.31,3.9,4.34,300.67,296.67,288.91,289.35,1016.53,0.25,-5.08,38.81,1.75,-92.07,859.82,0,0,0,271.93,68.77
13,273.14,0.19,273.31,10.23,8.36,6.36,3.97,4.41,282.99,277.86,270.05,270.56,1015.94,0.01,-5.96,40.33,1.74,-93.21,859.46,0,0,0,272.48,63.32
14,273.01,0.19,272.43,10.16,8.29,6.31,3.91,4.35,282.49,277.1,269.23,269.76,1015.94,0.01,-5.72,39.51,1.74,-92.74,859.41,0,0,0,272.35,63.92
14,272.89,0.18,271.46,10.12,8.25,6.3,3.87,4.31,282.03,276.28,268.37,268.92,1015.92,0.01,-5.53,38.95,1.74,-92.24,859.31,0,0,0,272.22,64.48
14,272.78,0.18,270.48,10.07,8.22,6.29,3.84,4.26,281.57,275.46,267.51,268.09,1015.9,0,-5.33,38.4,1.73,-91.74,859.21,0,0,0,272.09,65.05
16,272.66,0.17,269.51,10.03,8.2,6.28,3.8,4.22,281.11,274.64,266.65,267.25,1015.88,0,-5.14,37.84,1.73,-91.24,859.11,0,0,0,271.96,65.62
16,272.54,0.17,269,10,8.15,6.24,3.77,4.19,280.9,274.11,266,266.61,1015.9,0,-4.97,37.36,1.73,-90.78,859.05,0,0,0,271.83,66.22
16,272.41,0.17,268.97,9.98,8.09,6.16,3.75,4.17,280.93,273.88,265.57,266.18,1015.95,0.01,-4.82,36.97,1.72,-90.36,859.03,0,0,0,271.7,66.83
17,272.28,0.17,268.94,9.96,8.04,6.07,3.72,4.14,280.96,273.65,265.14,265.75,1016.01,0.01,-4.67,36.57,1.72,-89.94,859.02,0,0,0,271.57,67.45
14,272.15,0.17,268.91,9.94,7.98,5.99,3.7,4.12,280.99,273.42,264.71,265.32,1016.06,0.02,-4.52,36.18,1.71,-89.52,859,0,0,0,271.44,68.06
13,272.04,0.17,268.89,9.94,7.97,5.97,3.68,4.1,281.06,273.34,264.55,265.16,1016.16,0.15,-4.4,35.9,1.71,-89.08,859.03,0,0,0,271.33,68.62
10,271.95,0.17,268.87,9.96,8,6.01,3.67,4.09,281.17,273.42,264.65,265.26,1016.31,0.42,-4.31,35.75,1.71,-88.63,859.12,0,0,0,271.23,69.12
7,271.87,0.16,268.84,9.97,8.03,6.04,3.66,4.08,281.28,273.49,264.76,265.38,1016.46,0.69,-4.21,35.59,1.7,-88.17,859.21,0,0,0,271.13,69.61
5,271.78,0.16,268.82,9.99,8.06,6.08,3.65,4.07,281.39,273.57,264.88,265.49,1016.61,0.96,-4.12,35.44,1.7,-87.72,859.3,0,0,0,271.03,70.11
3,271.69,0.16,269,10,8.08,6.09,3.63,4.05,281.61,273.81,265.16,265.77,1016.72,1.77,-4.03,35.18,1.7,-87.04,859.35,0,0,0,270.94,70.59
2,271.6,0.16,269.38,9.99,8.07,6.08,3.61,4.03,281.96,274.2,265.63,266.23,1016.81,3.11,-3.94,34.82,1.7,-86.13,859.37,0,0,0,270.85,71.06
2,271.51,0.16,269.76,9.98,8.07,6.07,3.59,4.01,282.31,274.6,266.1,266.7,1016.9,4.47,-3.85,34.45,1.69,-85.23,859.39,0,0,0,270.75,71.53
2,271.42,0.16,270.14,9.97,8.06,6.06,3.57,3.99,282.66,274.99,266.57,267.16,1016.99,5.82,-3.76,34.09,1.69,-84.32,859.41,0,0,0,270.67,72
5,271.34,0.16,270.57,9.97,8.07,6.07,3.56,3.98,283.07,275.47,267.09,267.68,1017.09,7.15,-3.69,33.82,1.68,-83.51,859.45,0,0,0,270.59,72.41
3,271.27,0.16,271.06,9.97,8.1,6.1,3.56,3.97,283.56,276.03,267.68,268.25,1017.19,8.48,-3.63,33.65,1.66,-82.8,859.52,0,0,0,270.52,72.78
3,271.2,0.16,271.55,9.98,8.12,6.13,3.55,3.97,284.06,276.6,268.26,268.83,1017.31,9.81,-3.56,33.47,1.65,-82.08,859.59,0,0,0,270.45,73.14
3,271.13,0.16,272.04,9.98,8.15,6.17,3.55,3.96,284.55,277.16,268.85,269.4,1017.41,11.14,-3.5,33.3,1.63,-81.37,859.66,0,0,0,270.38,73.51
1,271.05,0.16,272.77,9.97,8.13,6.14,3.56,3.97,285.11,277.84,269.6,270.14,1017.52,11.9,-3.5,32.8,13.21,-80.95,859.7,0,0,0,270.34,73.79
2,270.98,0.16,273.75,9.95,8.07,6.07,3.58,3.99,285.75,278.64,270.5,271.03,1017.63,12.09,-3.57,31.97,36.4,-80.81,859.72,0,0,0,270.31,74
2,270.9,0.17,274.74,9.92,8.02,6,3.6,4,286.38,279.44,271.41,271.93,1017.73,12.28,-3.64,31.14,59.58,-80.69,859.73,0,0,0,270.28,74.2
3,270.83,0.17,275.72,9.9,7.96,5.93,3.62,4.02,287.02,280.24,272.32,272.82,1017.84,12.47,-3.71,30.31,82.77,-80.55,859.75,0,0,0,270.25,74.41
4,270.85,0.18,277.17,9.8,7.85,5.85,3.67,4.07,287.88,281.4,273.54,274.03,1017.81,12.49,-4.12,26.78,108.79,-81.3,859.77,0,0,0,270.34,73.97
3,270.97,0.19,279.09,9.62,7.69,5.77,3.76,4.14,288.96,282.93,275.07,275.56,1017.64,12.33,-4.88,20.55,137.66,-82.93,859.8,0,0,0,270.56,72.88
4,271.1,0.21,281,9.43,7.53,5.69,3.86,4.21,290.03,284.46,276.6,277.08,1017.47,12.16,-5.64,14.32,166.52,-84.55,859.83,0,0,0,270.79,71.79
4,271.22,0.22,282.92,9.25,7.37,5.61,3.94,4.28,291.11,285.99,278.13,278.61,1017.3,12,-6.4,8.09,195.39,-86.18,859.86,0,0,0,271.01,70.7
5,271.44,0.24,285.33,8.97,7.18,5.54,4.02,4.34,292.37,287.9,280.25,280.72,1017.07,11.85,-7.53,-1.73,224.22,-88.23,859.89,0,0,0,271.33,69.23
10,271.76,0.25,288.23,8.6,6.97,5.49,4.08,4.38,293.81,290.21,282.99,283.43,1016.77,11.7,-9.02,-15.15,253.03,-90.71,859.93,0,0,0,271.76,67.37
7,272.08,0.26,291.12,8.23,6.75,5.44,4.15,4.43,295.26,292.51,285.71,286.14,1016.47,11.55,-10.52,-28.58,281.85,-93.18,859.98,0,0,0,272.19,65.51
9,272.4,0.27,294.02,7.86,6.54,5.39,4.21,4.47,296.7,294.82,288.44,288.85,1016.17,11.4,-12.01,-42,310.66,-95.66,860.02,0,0,0,272.62,63.65
10,272.7,0.28,296.85,7.62,6.46,5.44,4.3,4.55,298.42,297.2,291.15,291.53,1015.9,11.33,-13.68,-57.17,335.8,-98.03,860.07,0,0,0,273.05,61.8
10,272.99,0.3,299.61,7.51,6.5,5.6,4.43,4.68,300.43,299.67,293.83,294.2,1015.67,11.33,-15.53,-74.07,357.28,-100.29,860.13,0,0,0,273.49,59.97
4,273.28,0.33,302.36,7.4,6.55,5.76,4.56,4.81,302.43,302.13,296.52,296.87,1015.44,11.34,-17.37,-90.98,378.75,-102.54,860.18,0,0,0,273.92,58.14
3,273.57,0.35,305.12,7.29,6.6,5.92,4.69,4.94,304.44,304.6,299.2,299.54,1015.21,11.34,-19.22,-107.89,400.23,-104.8,860.24,0,0,0,274.36,56.31
2,273.82,0.38,306.98,7.37,6.78,6.14,4.86,5.12,305.89,306.32,301.55,301.87,1015.02,11.57,-21.59,-126.19,414.95,-106.77,860.33,0,0,0,274.77,54.51
3,274.04,0.41,307.94,7.62,7.07,6.44,5.09,5.36,306.8,307.31,303.56,303.87,1014.87,12.03,-24.5,-145.86,422.91,-108.44,860.45,0,0,0,275.15,52.76
4,274.27,0.44,308.9,7.87,7.37,6.72,5.32,5.6,307.7,308.31,305.56,305.87,1014.72,12.5,-27.4,-165.54,430.87,-110.12,860.56,0,0,0,275.52,51
3,274.49,0.47,309.86,8.12,7.66,7.02,5.55,5.84,308.61,309.3,307.57,307.87,1014.57,12.96,-30.31,-185.21,438.83,-111.79,860.68,0,0,0,275.9,49.25
4,274.63,0.51,310.51,8.4,7.96,7.3,5.79,6.09,309.24,309.96,308.94,309.22,1014.47,13.7,-32.69,-200.72,440.52,-112.73,860.76,0,0,0,276.16,47.86
3,274.68,0.56,310.86,8.71,8.28,7.59,6.05,6.37,309.58,310.31,309.65,309.92,1014.4,14.71,-34.56,-212.06,435.94,-112.92,860.79,0,0,0,276.3,46.84
3,274.73,0.6,311.2,9.03,8.59,7.88,6.3,6.63,309.94,310.66,310.37,310.63,1014.34,15.73,-36.42,-223.41,431.36,-113.11,860.82,0,0,0,276.44,45.82
1,274.78,0.65,311.55,9.34,8.9,8.17,6.56,6.91,310.28,311.01,311.08,311.33,1014.27,16.74,-38.29,-234.75,426.78,-113.3,860.85,0,0,0,276.58,44.8
1,274.8,0.68,311.74,9.58,9.14,8.39,6.77,7.12,310.51,311.22,311.66,311.9,1014.61,17.91,-39.47,-239.86,416.85,-113.2,860.92,0,0,0,276.64,44.04
0,274.76,0.71,311.78,9.76,9.31,8.55,6.93,7.29,310.6,311.3,312.12,312.35,1015.36,19.23,-39.96,-238.73,401.56,-112.78,861.01,0,0,0,276.62,43.54
1,274.74,0.74,311.83,9.94,9.49,8.72,7.08,7.46,310.69,311.37,312.56,312.8,1016.11,20.55,-40.46,-237.61,386.27,-112.38,861.1,0,0,0,276.61,43.03
0,275.52,0.57,308.37,8.76,8.34,7.67,6.2,6.53,307.15,307.95,310.51,310.72,1017.29,1.03,-38.94,-211.12,387.52,-121.86,862.05,0,0,0,277.28,41.51
0,275.53,0.58,308.94,8.86,8.43,7.76,6.27,6.61,307.69,308.52,311.18,311.39,1017.67,1.18,-39.07,-205.71,366.2,-121.8,862.12,0,0,0,277.28,41.09
0,275.49,0.59,309.47,8.92,8.49,7.81,6.32,6.66,308.17,309.01,311.48,311.69,1017.78,1.41,-38.64,-196.63,338.07,-121.33,862.14,0,0,0,277.21,40.84
0,275.44,0.6,310,8.98,8.55,7.87,6.36,6.71,308.64,309.51,311.79,311.99,1017.88,1.63,-38.22,-187.56,309.94,-120.86,862.16,0,0,0,277.14,40.59
2,275.4,0.61,310.53,9.04,8.61,7.92,6.41,6.76,309.12,310,312.09,312.29,1017.99,1.86,-37.79,-178.48,281.81,-120.39,862.18,0,0,0,277.07,40.34
1,275.33,0.61,310.89,9.07,8.63,7.94,6.43,6.79,309.51,310.38,312.46,312.66,1018.22,2.09,-36.85,-165.01,251.55,-119.7,862.27,0,0,0,276.94,40.25
2,275.22,0.6,311.08,9.06,8.62,7.91,6.43,6.8,309.83,310.63,312.88,313.1,1018.6,2.34,-35.39,-147.16,219.15,-118.77,862.43,0,0,0,276.73,40.32
2,275.12,0.6,311.28,9.05,8.6,7.89,6.43,6.81,310.13,310.88,313.31,313.53,1018.97,2.58,-33.92,-129.31,186.75,-117.84,862.6,0,0,0,276.52,40.39
2,275.01,0.59,311.47,9.04,8.59,7.86,6.43,6.82,310.45,311.13,313.75,313.97,1019.33,2.83,-32.46,-111.46,154.35,-116.91,862.76,0,0,0,276.31,40.46
4,274.86,0.58,312.02,9.04,8.58,7.84,6.41,6.8,311.02,311.7,314.25,314.48,1019.72,3,-30.81,-93.79,124.11,-115.89,862.91,0,0,0,276.06,40.69
7,274.66,0.57,312.92,9.05,8.57,7.82,6.36,6.76,311.86,312.6,314.85,315.06,1020.12,3.09,-28.96,-76.31,96.02,-114.78,863.05,0,0,0,275.76,41.08
7,274.47,0.56,313.83,9.06,8.57,7.79,6.31,6.72,312.69,313.49,315.43,315.65,1020.51,3.19,-27.12,-58.84,67.93,-113.66,863.18,0,0,0,275.47,41.48
6,274.27,0.56,314.73,9.07,8.56,7.77,6.26,6.68,313.53,314.38,316.02,316.23,1020.91,3.28,-25.27,-41.36,39.84,-112.55,863.32,0,0,0,275.17,41.87
5,274.04,0.53,315.64,9.03,8.5,7.67,6.13,6.56,314.44,315.33,316.66,316.86,1021.35,3.4,-23.32,-26.58,22.82,-111.4,863.47,0,0,0,274.83,42.41
3,273.78,0.49,316.56,8.94,8.37,7.5,5.93,6.35,315.43,316.36,317.34,317.54,1021.83,3.54,-21.27,-14.51,16.88,-110.23,863.64,0,0,0,274.45,43.08
3,273.51,0.46,317.49,8.85,8.23,7.32,5.71,6.15,316.42,317.39,318.03,318.21,1022.3,3.67,-19.21,-2.44,10.93,-109.05,863.81,0,0,0,274.08,43.76
2,273.25,0.42,318.41,8.76,8.1,7.15,5.51,5.94,317.41,318.42,318.71,318.89,1022.78,3.81,-17.16,9.63,4.97,-107.88,863.98,0,0,0,273.7,44.43
2,272.99,0.39,319.51,8.68,8,7,5.31,5.75,318.55,319.6,319.58,319.76,1023.23,4.08,-15.67,16.38,2,-107,864.16,0,0,0,273.37,45.06
3,272.73,0.37,320.8,8.63,7.91,6.88,5.14,5.57,319.86,320.93,320.63,320.81,1023.67,4.46,-14.76,17.81,2,-106.42,864.37,0,0,0,273.08,45.63
2,272.48,0.34,322.09,8.58,7.82,6.75,4.97,5.4,321.16,322.25,321.68,321.86,1024.1,4.86,-13.86,19.23,2.01,-105.85,864.59,0,0,0,272.8,46.2
2,272.22,0.32,323.38,8.53,7.73,6.63,4.8,5.22,322.47,323.58,322.73,322.91,1024.53,5.25,-12.95,20.66,2.01,-105.27,864.8,0,0,0,272.51,46.77
1,271.96,0.3,324.38,8.47,7.65,6.52,4.65,5.07,323.55,324.65,323.91,324.08,1024.65,5.4,-12.15,21.19,2.02,-104.93,864.97,0,0,0,272.23,47.31
1,271.7,0.29,325.08,8.41,7.57,6.41,4.53,4.94,324.4,325.45,325.23,325.37,1024.47,5.32,-11.47,20.82,2.04,-104.83,865.11,0,0,0,271.93,47.81
2,271.44,0.27,325.77,8.36,7.5,6.3,4.41,4.81,325.26,326.24,326.53,326.66,1024.29,5.25,-10.8,20.46,2.05,-104.74,865.24,0,0,0,271.64,48.3
3,271.18,0.26,326.47,8.3,7.42,6.19,4.29,4.68,326.11,327.04,327.85,327.95,1024.11,5.17,-10.12,20.09,2.07,-104.64,865.38,0,0,0,271.35,48.8
2,270.94,0.25,327.14,8.27,7.38,6.14,4.21,4.6,326.89,327.77,329.02,329.1,1024.16,5.02,-9.63,19.7,2.09,-104.6,865.51,0,0,0,271.1,49.19
1,270.7,0.24,327.77,8.26,7.38,6.13,4.16,4.55,327.59,328.42,330.07,330.13,1024.45,4.81,-9.33,19.29,2.1,-104.62,865.63,0,0,0,270.87,49.48
1,270.48,0.24,328.4,8.26,7.37,6.13,4.11,4.5,328.28,329.08,331.12,331.16,1024.73,4.6,-9.03,18.88,2.11,-104.65,865.76,0,0,0,270.65,49.77
0,270.25,0.23,329.03,8.25,7.37,6.12,4.06,4.45,328.98,329.73,332.18,332.19,1025.02,4.39,-8.73,18.47,2.12,-104.67,865.88,0,0,0,270.42,50.07
0,270.02,0.23,329.27,8.24,7.36,6.11,4.01,4.4,329.33,330.03,332.98,332.96,1025.27,4.12,-8.45,17.98,2.14,-104.81,865.98,0,0,0,270.2,50.29
0,269.8,0.22,329.1,8.22,7.33,6.08,3.95,4.34,329.33,329.97,333.53,333.47,1025.49,3.8,-8.19,17.43,2.16,-105.08,866.05,0,0,0,269.97,50.46
0,269.59,0.22,328.94,8.2,7.31,6.05,3.9,4.28,329.33,329.91,334.08,333.98,1025.72,3.49,-7.94,16.87,2.18,-105.35,866.13,0,0,0,269.74,50.63
